1.0.5,"cb073867742100bc01254f4aa8e190b0248b4df3",[core/src/main/java/org/apache/syncope/core/workflow/user/activiti/ActivitiUserWorkflowAdapter.java  core/src/main/java/org/apache/syncope/core/workflow/user/activiti/task/Delete.java],[1  0],[1  1]
1.0.5,"9778213812636ed23c2785d320cd6416b85d2fbb",[core/src/main/java/org/apache/syncope/core/rest/data/AbstractAttributableDataBinder.java],[1],[1]
1.0.5,"e522014cc19b53d6dca57e6f80f2c7335a81590e",[core/src/main/java/org/apache/syncope/core/persistence/beans/AbstractBaseBean.java  core/src/main/java/org/apache/syncope/core/persistence/beans/user/SyncopeUser.java  core/src/main/java/org/apache/syncope/core/security/SyncopeAuthenticationProvider.java  core/src/main/java/org/apache/syncope/core/sync/impl/SyncopeSyncResultHandler.java  core/src/main/java/org/apache/syncope/core/workflow/WorkflowResult.java  core/src/main/java/org/apache/syncope/core/workflow/user/NoOpUserWorkflowAdapter.java  core/src/test/java/org/apache/syncope/core/rest/TaskTestITCase.java],[2  1  1  136  0  4  25],[3  1  2  80  3  4  18]
1.0.5,"e5daefcf7860440e81fba965d1e92671fb6b09d9",[common/src/main/java/org/apache/syncope/common/to/MappingTO.java  console/src/main/java/org/apache/syncope/console/pages/panels/ResourceMappingPanel.java  console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxCheckBoxPanel.java  console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/AjaxDropDownChoicePanel.java  console/src/main/java/org/apache/syncope/console/wicket/markup/html/form/FieldPanel.java],[2  9  0  6  1],[2  4  2  3  2]
1.0.5,"968bd6258d62fd307fbd5c222ba8f8c98302dcd7",[console/src/main/java/org/apache/syncope/console/pages/ResourceModalPage.java  console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/rest/AbstractAttributableRestClient.java],[11  5  0],[0  3  1]
1.0.6,"0438111af1088172eeb05c61d571dae2b80406b1",[console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Users.java  console/src/main/java/org/apache/syncope/console/pages/panels/AbstractSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/RoleSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/RoleTabPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/SelectOnlyUserSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/rest/SchemaRestClient.java],[83  14  4  1  1  0  31  0],[109  14  2  0  1  6  5  2]
1.0.6,"2a53b46e56df3010c68334846bb8323a7d5d4e94",[common/src/main/java/org/apache/syncope/common/types/SchemaType.java  console/src/main/java/org/apache/syncope/console/commons/AttributableDataProvider.java  console/src/main/java/org/apache/syncope/console/commons/SchemaModalPageFactory.java  console/src/main/java/org/apache/syncope/console/commons/SortableAttributableProviderComparator.java  console/src/main/java/org/apache/syncope/console/commons/SortableDataProviderComparator.java  console/src/main/java/org/apache/syncope/console/pages/DisplayAttributesModalPage.java  console/src/main/java/org/apache/syncope/console/pages/RoleModalPage.java  console/src/main/java/org/apache/syncope/console/pages/Schema.java  console/src/main/java/org/apache/syncope/console/pages/panels/UserSearchResultPanel.java  console/src/main/java/org/apache/syncope/console/wicket/extensions/markup/html/repeater/data/table/AttrColumn.java],[3  2  3  60  7  6  3  30  6  7],[10  2  8  18  7  6  2  29  3  13]
1.0.6,"a6aca3dfe827658d99523012c3c35ac13d4c5d11",[core/src/main/java/org/apache/syncope/core/util/VirAttrCache.java  core/src/main/java/org/apache/syncope/core/util/VirAttrCacheKey.java],[22  21],[42  15]
1.0.6,"af601327fde094928d9e3d0f99e65030822d237c",[core/src/main/java/org/apache/syncope/core/init/ThreadLocalCleanupListener.java  core/src/main/java/org/apache/syncope/core/util/DataFormat.java],[44  25],[0  40]
1.0.6,"0b7fef8e539073a334e66f0b8ba8bb0e22f6301c",[core/src/main/java/org/apache/syncope/core/sync/impl/SyncJob.java],[19],[20]
